date,user,tweet,rt,fav,followers,verified,hashtags,cashtags
2022-06-17 20:01:32+00:00,bulllab1487,#EREGL #SAHOL #ASELS #OTKAR izleyelim YTD. 17.06.2022,0,0,10,False,"['EREGL', 'SAHOL', 'ASELS', 'OTKAR']",
2022-06-17 19:57:38+00:00,savan_suleyman,Arkadaşlar şu twetter daki grafik çizen vs hisse yorumlayan sallayan çok bilmişlik taslayan kişilere hocam demeyi bırakın ya gördükçe kusasım geliyor 🤮 #bist100 #EREGL #THYAO #sise #garan #endexs #petkim #KOZAL,0,9,15,False,"['bist100', 'EREGL', 'THYAO', 'sise', 'garan', 'endexs', 'petkim', 'KOZAL']",
2022-06-17 19:56:09+00:00,Jedya3,#eregl nedir uzaktan regl gibi bısy mı 😂😂😂,0,6,400,False,['eregl'],
2022-06-17 19:53:20+00:00,OneGezginBay,"Geleceği düşünecek olursak, ileride sektörel olarak en fazla gelişecegi dusunulen sektör kuşkusuz Enerjidir. Büyüme ve yatirimlari baz alirsak. Bu yüzden enerji şirketi almak isteseydiniz bu hangi ikili olurdu. 
#bist #borsa #enerji #XU100 #EREGL #sasa #HEKTS #froto",0,1,35,False,"['bist', 'borsa', 'enerji', 'XU100', 'EREGL', 'sasa', 'HEKTS', 'froto']",
2022-06-17 19:37:35+00:00,TemettuProjesi,"Bu hafta toplam 82 Adet #EREGL alımımla şirketteki payım %0,00000000000001 den %0,000000000000011 e yükselmiştir. Kamuoyuna duyurulur. 😂😂 #Borsa #Temettü",0,3,297,False,"['EREGL', 'Borsa', 'Temettü']",
2022-06-17 19:34:48+00:00,eyyupgedik,Edho dizisinin bir bolumunde unal kaplani istihbarat sorguya almisti ne iş yapiyorsun diye sorduklarunda tuccarim demisti demir celik sektorunde #eregl patronu eger silah işi yapiyorsa şu yabancinin elinden alsin lotlari çok para vardir onda bizde kurtulalim :),0,0,23,False,['eregl'],
2022-06-17 19:28:35+00:00,onderdmir,"20 Haziran haftası takip listesi
#TAVHL 
#sıse 
#HEKTS 
#sasa
#kords
#EREGL(28.52 TL  altı stoplu)
#krdmd (13 TL altı stoplu)",2,13,1431,False,"['TAVHL', 'sıse', 'HEKTS', 'sasa', 'kords', 'EREGL', 'krdmd']",
2022-06-17 19:23:03+00:00,TakasciBaba,#ASELS #THYAO #TTKOM #EREGL #MGROS haftalık takaslar gelsin mi ?,0,8,2,False,"['ASELS', 'THYAO', 'TTKOM', 'EREGL', 'MGROS']",
2022-06-17 19:21:49+00:00,dmrtssemre,"#eregl her şey ne de güzel başlamıştı değil mi, temettü emeklilik, pasif gelir vs. Bu gaye ile başlayanlar, bu düşüşten tedirgin olduysa, bu yatırım tarzı onlara uygun değil, yol yakınken dönsünler. Kim bilir görülecek ne krizler vardır bizi bekleyen.",0,9,2351,False,['eregl'],
2022-06-17 19:17:55+00:00,Aykut_YLMZ_74,"#EREGL Düşsede alsak diyenler şimdi küfür ediyor. Sözde hepsi uzun vadeciydi , ilk sallantıda döküldüler , bazı sözde uzmanlar'da  #EREGL 'yi getiri tablolarından bile çıkarmışlar hepsi bir anda #THYAO  ve #AKSA 'cı olmuş. Mart 2023'de hepsiyle görüşmek dileğiyle.",0,13,38,False,"['EREGL', 'EREGL', 'THYAO', 'AKSA']",
2022-06-17 19:15:16+00:00,edirnehellangel,"Haftalık gerçekleşen yaklaşık %15’lik düşüş sonrası,Ereğli Demir Çelik’te destek seviyesinde çalışmaları hızla devam ediyor.
#eregl",0,0,160,False,['eregl'],
2022-06-17 19:08:37+00:00,sadimola,Son zamanlarda #eregl ile ilgili fikirlerimiz paylaşıyorum. En önemli sebebi hisseden nasiplenememiş ve ne hikmetse ellerinde olanlardan rahatsız olan bir kesimin olması.Sen ne alıyorsan al başkasının hissesi den sana ne! Herkes işine baksa sorun yok.Eregl düşmesi ....,1,29,6764,False,['eregl'],
2022-06-17 18:52:29+00:00,TemettuGiray,Düştüğü yerden yine alım yaparız biz aldıkça neden herkes sanki suç işlemişiz gibi davranıyor? Amacınız ne sizin. Portföy: #EREGL #ISDMR #HEKTS #TOASO #SASA #JANTS #TTRAK #VESBE #GWIND,0,1,37,False,"['EREGL', 'ISDMR', 'HEKTS', 'TOASO', 'SASA', 'JANTS', 'TTRAK', 'VESBE', 'GWIND']",
2022-06-17 18:47:40+00:00,c_random_eng,#eregl hedefim aylık 100 lot. Sene sonuna kadar en azından 600 lot ile yılı kapatmak her sene 1200 lot yapsam 10 yolda 12000 lot yapar benim içinde hedef budur. Belki lot sayısı düşüşlerde artabilir. Şu son günlerde her gün 10 lot aldığım düşünüşürse :) kesinlikle ytd,0,6,23,False,['eregl'],
2022-06-17 18:47:01+00:00,traderdem_,"#aefes kapanista harikalar yaratti, devami haftaya #eregl emeklilik icin toplamaya devam 😊✋

Ytd!",0,5,331,False,"['aefes', 'eregl']",
2022-06-17 18:44:08+00:00,AlisbeyA,#eregl her düşüşün bir çıkışı olacaktır vademiz mart 2023 bekleriz hedef bende kalsın ytd,0,1,294,False,['eregl'],
2022-06-17 18:37:58+00:00,temettu_kafasi,"⛔️ Hem uzun vadeciyim de hem de ilk seri düşüşte karalar bağlamaya başla
✅️Eğer portföyünde uzun yıllar tutacaksan bugünkü gördüğün fiyatın önemi yok
✅️ Satın aldığın evin fiyatı düşüyor diye panik yapıp hemen satar mısın ?
✅️Anladın sen 😉
#eregl #isdmr #temettü",1,13,1490,False,"['eregl', 'isdmr', 'temettü']",
2022-06-17 18:23:26+00:00,abaybekircan,"Şuan SPK ve Borsa İstanbul'un yerinde olsam, kamuspotu reklamları ile hem Türkiye hem de yurtdışında büyük reklamlar düzenlerdim.

Hazır tüm dünya borsalarından  22 trilyon dolar para çıkışı olmuşken.

Bu paydan 1 trilyon dolar gelse zaten kaç tane #eregl kaç tane #sasa çıkar ?",0,37,16138,False,"['eregl', 'sasa']",
2022-06-17 18:21:25+00:00,EsenliMusa,"Maalesef Ereğli hissesinde yabancı payından dolayı daha da düşecek gibi. ABD dolar çağırıyor adamlar da satıp çıkıyor hesap net grafik hikaye, şuraya değdi destek direnç işlemez 1 seneç ytd #eregl",0,1,26,False,['eregl'],
2022-06-17 18:18:35+00:00,minacyoo,Bu tahta bofanin tahtası o ne derse o olur #eregl,0,0,6,False,['eregl'],
2022-06-17 18:17:04+00:00,RecepCa72192941,"#eregl,#ttrak,#froto,#vesbe
2022 yılı için Ereğli, Vesbe, TTRAK, FROTO hedeflerimi tamamlamıştım sırada Sasa,sise ve Aksa hedeflerim vardı fakat Ereğli düşüşü sebebiyle diğer hisselere sıra gelmedi ve yedek akçe tükendi.",0,1,263,False,"['eregl', 'ttrak', 'froto', 'vesbe']",
2022-06-17 18:15:09+00:00,Atabey94,"#eregl
Tahta sahipleri kısaca diyorki
Ucuz kaldı diye alan kimseye çorba parası yedirmem
Bu hisseyi alacaksan uzun vadeli alıp bekleyeceksin.
Son 20 günde alan herkes zararda
2022 aralık sonu hedefm 42 TL dir
ytd..",0,4,79,False,['eregl'],
2022-06-17 18:11:24+00:00,ILMAN_ATA,"#eregl #borsa #ardyz #merko @herkesicinCHP @iyiparti Zamanı gelince borsaya bir çekidüzen ve bu soysuz para baronlarına kuvvetli bir ayar vermezseniz, bunlardan hesap sormazsanız sizlerinde Allah belasını versin, canımız yanıyor kimsenin umurunda değil",0,1,1092,False,"['eregl', 'borsa', 'ardyz', 'merko']",
2022-06-17 18:07:53+00:00,vural_kirez,#EREGL hedefimi tamamladım diyorum Ereğli bana nau nau diyor. Bugün dayanamayıp 100 tane daha aldım.,1,7,1058,False,['EREGL'],
2022-06-17 18:07:34+00:00,Orpheus02,"#EREGL 18 den alıp temettü den sonra satmıştım.Bildiğin çukurdan düzlüğe çıkardı beni.2 haftadır yatırımcısını üzüyor,gönlünüzü ferah tutun #EREGL bu canım.Ya 6 dan ,5 den #akfgy alsaydınız?Kimse canını sıkmasın değerini bulur tekrar.",0,7,51,False,"['EREGL', 'EREGL', 'akfgy']",
